,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
8868,Saya tidak bisa mengakses fitur kartu kredit,2,0,33.0,"Halo Sobat BANK, pastikan Anda telah mengaktifkan fitur kartu kredit di akun Anda. Jika masalah berlanjut, silakan hubungi layanan pelanggan kami. Terima kasih~Dendi",1 days 06:03:00
8869,The app crashes when I try to upload a photo for my profile,1,0,32.0,"Hello BANK Friend, please try clearing the app cache or reinstalling the BANKApp app. If the issue persists, please visit the nearest BANK branch for assistance. Thanks~Riyo",3 days 18:27:00
8870,Tidak bisa melakukan tarik tunai tanpa kartu,2,0,33.0,"Halo Sobat BANK, pastikan Anda telah mengaktifkan fitur tarik tunai tanpa kartu di akun Anda. Jika masalah berlanjut, silakan hubungi layanan pelanggan kami. Terima kasih~Dendi",0 days 00:20:00
8871,The app is not available in my country,1,0,33.0,"Dear BANK Friend, the BANKApp app is currently only available in Indonesia. We apologize for any inconvenience. Thanks~Mawar",0 days 17:07:00
8872,Saya mengalami kesulitan untuk menghubungi customer service,2,0,33.0,"Halo Sobat BANK, Anda dapat menghubungi customer service kami melalui WhatsApp di 08121214017 atau Email di BANKApp@BANK.co.id. Terima kasih~Dendi",1 days 02:13:00
8873,"Aplikasi ini benar-benar tidak berguna! Saya kehilangan uang karena transfer yang gagal!",1,0,33.0,"Sahabat BANK yang terhormat, kami sangat menyesal atas masalah serius ini. Mohon segera hubungi tim darurat kami di 14017 untuk penanganan cepat. Kami akan prioritaskan investigasi dan pengembalian dana Anda. Terima kasih atas kesabaran Anda. - Asri",0 days 01:30:00
8874,"The app is slow and often unresponsive. Needs significant improvement.",2,0,32.0,"Hello BANK Friend, we appreciate your feedback. We're actively working on improving app performance. Please ensure you're using the latest version. For persistent issues, contact us at BANKApp@BANK.co.id. Thanks, Dio",1 days 03:45:00
8875,"Keamanan aplikasi ini sangat buruk! Akun saya diretas dan semua uang saya hilang!",1,0,33.0,"Halo Sahabat BANK, kami sangat prihatin dengan situasi Anda. Mohon segera hubungi hotline keamanan kami di 14017. Kami akan melakukan investigasi menyeluruh dan berusaha memulihkan dana Anda. Keamanan Anda adalah prioritas utama kami. Terima kasih, Una",0 days 00:15:00
8876,"Transaction limits are too low. It's inconvenient for larger purchases or transfers.",2,0,33.0,"Dear BANK customer, we understand your concern. For higher transaction limits, please visit your nearest branch with your ID to upgrade your account status. We're working on making this process available online soon. Thanks for your patience, Shima",0 days 22:10:00
8877,"Aplikasi ini selalu crash saat saya mencoba membayar tagihan! Saya hampir terkena denda keterlambatan!",1,0,32.0,"Sahabat BANK yang terhormat, kami mohon maaf atas ketidaknyamanan yang Anda alami. Mohon kirimkan detail masalah ke BANKApp@BANK.co.id untuk penanganan segera. Kami akan bantu Anda menyelesaikan pembayaran tagihan. Terima kasih atas pengertian Anda. - Lena",0 days 02:20:00
8878,"Customer service is slow to respond. It takes days to get an answer to simple questions.",2,0,33.0,"Hello BANK Friend, we apologize for the delay in our customer service. We're working on improving our response times. For urgent matters, please call us at 14017 for immediate assistance. We appreciate your feedback. Thanks, Yuka",1 days 00:55:00
8879,"Saya tidak bisa mengakses akun saya selama seminggu! Ini sangat mengganggu dan merugikan!",1,0,33.0,"Halo Sahabat BANK, kami sangat menyesal atas kendala yang Anda alami. Mohon segera hubungi tim support kami di 08121214017 untuk penanganan cepat masalah akses akun Anda. Kami akan berusaha menyelesaikan masalah ini secepatnya. Terima kasih, Arum",0 days 03:10:00
8880,"The app design is outdated and not very intuitive. Could use a modern update.",2,0,32.0,"Dear BANK customer, thank you for your input on our app design. We're in the process of updating our user interface to enhance user experience. Please look forward to our upcoming updates. We appreciate your patience. - Bevi",2 days 01:15:00
8881,"This app is a nightmare! It double-charged me for multiple transactions and now my account is overdrawn!",1,0,33.0,"Hello BANK Friend, we deeply regret this serious issue. Please contact our emergency support at 14017 immediately. We will investigate these transactions as a top priority and work to rectify any incorrect charges. We sincerely apologize for any financial stress caused. Thanks, Rida",0 days 00:40:00
8882,"Notifikasi sering terlambat atau tidak muncul. Sulit untuk melacak transaksi secara real-time.",2,0,33.0,"Sahabat BANK yang terhormat, kami mohon maaf atas masalah notifikasi yang Anda alami. Tim teknis kami sedang bekerja untuk meningkatkan sistem notifikasi. Sementara itu, mohon periksa riwayat transaksi Anda secara berkala. Terima kasih atas kesabaran Anda. - Heru",1 days 02:30:00
8883,"Aplikasi ini membuat saya kehilangan kepercayaan pada bank! Saldo saya hilang tanpa penjelasan!",1,0,33.0,"Sahabat BANK yang terhormat, kami sangat prihatin dengan masalah serius ini. Mohon segera hubungi tim keamanan kami di 14017 untuk investigasi menyeluruh. Kami akan berusaha keras untuk menyelesaikan masalah ini dan memulihkan kepercayaan Anda. Terima kasih atas kesabaran Anda. - Lily",0 days 00:20:00
8884,"The app frequently logs me out, which is frustrating when trying to make quick transactions.",2,0,32.0,"Hello BANK Friend, we apologize for this inconvenience. We're working on balancing security with user convenience. Please ensure you're using the latest app version. For persistent issues, contact us at BANKApp@BANK.co.id. Thanks, Asri",1 days 01:45:00
8885,"I can't believe how unreliable this app is! It crashed during a large transfer and now my money is in limbo!",1,0,33.0,"Dear BANK customer, we deeply regret this critical issue. Please contact our emergency support line at 14017 immediately. We will prioritize investigating and resolving this transaction problem. We understand the stress this causes and are committed to fixing it promptly. Thanks for your urgent cooperation, Dio",0 days 00:10:00
8886,"Proses verifikasi terlalu rumit dan memakan waktu. Perlu disederhanakan.",2,0,33.0,"Halo Sahabat BANK, terima kasih atas masukan Anda. Kami memahami bahwa proses verifikasi bisa menjadi rumit. Kami sedang berupaya menyeimbangkan keamanan dan kemudahan penggunaan. Mohon beri kami saran spesifik di BANKApp@BANK.co.id. Terima kasih atas kesabaran Anda. - Una",2 days 03:20:00
8887,"The security measures are a joke! My account was hacked and all my savings are gone! This is unacceptable!",1,0,32.0,"Hello BANK Friend, we're extremely concerned about your situation. Please contact our security team at 14017 immediately. We will investigate this security breach as our highest priority and work tirelessly to recover your funds. We understand the severity of this issue and are committed to resolving it. Thanks for your urgent cooperation, Shima",0 days 00:05:00
8888,"Fitur-fiturnya terbatas dibandingkan aplikasi bank lain. Perlu lebih banyak opsi investasi dan manajemen keuangan.",2,0,33.0,"Sahabat BANK yang terhormat, terima kasih atas saran Anda. Kami terus berupaya menambah fitur baru, termasuk opsi investasi dan alat manajemen keuangan. Mohon tunggu update kami berikutnya. Jika ada saran spesifik, silakan kirim ke BANKApp@BANK.co.id. Kami menghargai masukan Anda. Terima kasih, Lena",1 days 23:50:00
8889,"Aplikasi ini membuat hidup saya berantakan! Semua pembayaran otomatis saya gagal dan sekarang saya dikenakan banyak denda!",1,0,33.0,"Halo Sahabat BANK, kami sangat menyesal atas masalah serius ini. Mohon segera hubungi tim dukungan kami di 14017 untuk penanganan cepat. Kami akan berusaha menyelesaikan masalah pembayaran Anda dan berkoordinasi dengan pihak terkait mengenai denda. Kami memahami dampak dari masalah ini dan berkomitmen untuk menyelesaikannya. Terima kasih atas pengertian Anda. - Yuka",0 days 00:30:00
8890,"The currency conversion rates are not updated frequently enough. It's causing issues for international transactions.",2,0,32.0,"Dear BANK customer, we appreciate your feedback on currency conversion rates. We're working on implementing more frequent updates. For the most accurate rates, please check our website or contact us before making international transactions. We're committed to improving this feature. Thanks, Arum",1 days 02:15:00
8891,"This app is a disaster! It keeps showing me other people's account information! This is a massive privacy breach!",1,0,33.0,"Hello BANK Friend, we are extremely alarmed by this serious privacy issue. Please immediately log out of the app and contact our emergency security hotline at 14017. We will conduct an urgent investigation into this critical problem. Protecting your privacy is our utmost priority, and we sincerely apologize for any distress caused. Thank you for bringing this to our attention. - Bevi",0 days 00:01:00
8892,"Tampilan aplikasi kurang menarik dan terkesan kuno. Perlu pembaruan desain untuk pengalaman pengguna yang lebih baik.",2,0,33.0,"Sahabat BANK yang terhormat, terima kasih atas masukan Anda mengenai desain aplikasi. Kami menghargai pendapat Anda dan sedang dalam proses pembaruan tampilan untuk meningkatkan pengalaman pengguna. Mohon tunggu update kami berikutnya. Jika ada saran spesifik, silakan kirim ke BANKApp@BANK.co.id. Terima kasih atas kesabaran Anda. - Rida",2 days 00:40:00
8893,"Aplikasi ini benar-benar tidak berguna! Saya tidak bisa mengakses akun saya selama seminggu dan customer service tidak membantu sama sekali!",1,0,33.0,"Sahabat BANK yang terhormat, kami sangat menyesal atas masalah serius ini. Mohon segera hubungi tim darurat kami di 14017 untuk penanganan prioritas. Kami akan berusaha keras menyelesaikan masalah akses akun Anda secepatnya. Terima kasih atas kesabaran Anda. - Asri",0 days 00:15:00
8894,"The app is very slow and often unresponsive. It's frustrating when trying to make urgent transactions.",2,0,32.0,"Hello BANK Friend, we apologize for the inconvenience. We're actively working on improving app performance. Please ensure you're using the latest version. For persistent issues, contact us at BANKApp@BANK.co.id. We appreciate your feedback. Thanks, Dio",1 days 02:30:00
8895,"This app is a nightmare! It double-charged me for multiple transactions and now my account is overdrawn!",1,0,33.0,"Dear BANK customer, we deeply regret this serious issue. Please contact our emergency support at 14017 immediately. We will investigate these transactions as a top priority and work to rectify any incorrect charges. We sincerely apologize for any financial stress caused. Thanks, Una",0 days 00:10:00
8896,"Proses verifikasi terlalu rumit dan memakan waktu. Perlu disederhanakan agar lebih user-friendly.",2,0,33.0,"Halo Sahabat BANK, terima kasih atas masukan Anda. Kami memahami bahwa proses verifikasi bisa menjadi rumit. Kami sedang berupaya menyeimbangkan keamanan dan kemudahan penggunaan. Mohon beri kami saran spesifik di BANKApp@BANK.co.id. Terima kasih atas kesabaran Anda. - Shima",2 days 01:15:00
8897,"I can't believe how insecure this app is! My account was hacked and all my savings are gone! This is unacceptable!",1,0,32.0,"Hello BANK Friend, we're extremely concerned about your situation. Please contact our security team at 14017 immediately. We will investigate this security breach as our highest priority and work tirelessly to recover your funds. We understand the severity of this issue and are committed to resolving it. Thanks for your urgent cooperation, Lena",0 days 00:05:00
8898,"Fitur-fiturnya terbatas dibandingkan aplikasi bank lain. Perlu ditambahkan lebih banyak opsi pembayaran dan investasi.",2,0,33.0,"Sahabat BANK yang terhormat, terima kasih atas saran Anda. Kami terus berupaya menambah fitur baru, termasuk opsi pembayaran dan investasi. Mohon tunggu update kami berikutnya. Jika ada saran spesifik, silakan kirim ke BANKApp@BANK.co.id. Kami menghargai masukan Anda. Terima kasih, Yuka",1 days 23:50:00
8899,"This app is completely useless! I've been locked out of my account for a week and customer service is non-existent. I've missed important bill payments because of this!",1,0,33.0,"Dear BANK customer, we deeply regret the serious issues you've encountered. Please contact our emergency support at 14017 immediately for priority handling of your account access problem. We understand the severity of missed payments and will work to resolve this urgently. We sincerely apologize for the inconvenience caused. - Asri",0 days 00:10:00
8900,"The app is very slow and often unresponsive, especially during peak hours. It's frustrating when trying to make urgent transactions.",2,0,32.0,"Hello BANK Friend, we apologize for the inconvenience you've experienced. We're actively working on improving app performance, particularly during high-traffic periods. Please ensure you're using the latest version. For persistent issues, contact us at BANKApp@BANK.co.id. We appreciate your patience and feedback. Thanks, Dio",1 days 02:15:00
8901,"Horrible security! My account was hacked and I lost a significant amount of money. How can a bank app be this insecure?",1,0,33.0,"Dear BANK customer, we are extremely concerned about this security breach. Please contact our security team at 14017 immediately. We will investigate this as our highest priority and work tirelessly to recover your funds. We understand the distress this has caused and are committed to resolving it and enhancing our security measures. Thanks for your urgent cooperation, Una",0 days 00:05:00
8902,"The transaction limits are too low and it's inconvenient for larger purchases. The process to increase limits is complicated and time-consuming.",2,0,33.0,"Hello BANK Friend, we understand your frustration with the transaction limits. We're working on simplifying the process for limit increases. In the meantime, for higher value transactions, please visit your nearest branch or use Internet Banking via a browser. We appreciate your feedback as it helps us improve. Thanks, Shima",2 days 01:00:00
8903,"The app keeps crashing every time I try to make a payment. I've missed several due dates because of this unreliable app. Absolutely unacceptable for a bank!",1,0,32.0,"Dear BANK customer, we sincerely apologize for the severe inconvenience caused by the app crashes. This is indeed unacceptable, and we take your complaint very seriously. Please contact our technical support team at 14017 immediately. We will prioritize fixing this issue and assist you with any late payment consequences. We deeply regret the trouble this has caused. - Lena",0 days 00:15:00
8904,"The user interface is confusing and not intuitive. It takes too many steps to perform simple tasks. Needs a major overhaul.",2,0,33.0,"Hello BANK Friend, thank you for your detailed feedback about our user interface. We acknowledge that there's room for improvement in our app's usability. Our design team is working on streamlining processes and making the interface more intuitive. Your input is valuable in guiding these improvements. We appreciate your patience as we work on enhancing the user experience. Thanks, Yuka",1 days 23:30:00
8905,"Aplikasi ini benar-benar tidak bisa diandalkan! Saya kehilangan uang karena transfer yang gagal dan tidak ada konfirmasi.",1,0,33.0,"Sahabat BANK yang terhormat, kami sangat menyesal atas masalah serius ini. Mohon segera hubungi tim darurat kami di 14017 untuk penanganan prioritas. Kami akan menginvestigasi transaksi Anda dan berusaha memulihkan dana Anda. Terima kasih atas kesabaran Anda. - Asri",0 days 00:05:00
8906,"The app frequently logs me out, which is frustrating when trying to make quick transactions.",2,0,32.0,"Hello BANK Friend, we apologize for this inconvenience. We're working on balancing security with user convenience. Please ensure you're using the latest app version. For persistent issues, contact us at BANKApp@BANK.co.id. Thanks, Dio",1 days 01:30:00
8907,"This app is a nightmare! It double-charged me for multiple transactions and now my account is overdrawn!",1,0,33.0,"Dear BANK customer, we deeply regret this critical issue. Please contact our emergency support at 14017 immediately. We will investigate these transactions as a top priority and work to rectify any incorrect charges. We sincerely apologize for any financial stress caused. Thanks, Una",0 days 00:10:00
8908,"The face recognition feature is unreliable and often fails, causing delays in accessing my account.",2,0,33.0,"Hello BANK Friend, we understand your frustration with the face recognition feature. We're continuously working to improve its accuracy. In the meantime, please ensure good lighting and follow the on-screen instructions carefully. For persistent issues, please contact our support team. Thanks for your patience, Shima",2 days 00:45:00
8909,"I can't believe how insecure this app is! My personal information was leaked. This is a serious breach of privacy!",1,0,32.0,"Dear BANK customer, we are extremely concerned about this security issue. Please contact our security team at 14017 immediately. We will conduct a thorough investigation and take all necessary steps to protect your information. We understand the severity of this issue and are committed to resolving it. Thanks for your urgent cooperation, Lena",0 days 00:03:00
8910,"The currency conversion rates are not updated frequently enough, causing inconvenience for international transactions.",2,0,33.0,"Hello BANK Friend, thank you for your feedback on our currency conversion feature. We're working on implementing more frequent updates. In the meantime, for the most accurate rates, please check our website before making international transactions. We appreciate your understanding. Thanks, Yuka",1 days 22:15:00
8911,"Saya tidak bisa mengakses akun saya selama seminggu! Semua pembayaran otomatis saya gagal dan sekarang saya dikenakan banyak denda!",1,0,33.0,"Sahabat BANK yang terhormat, kami sangat prihatin dengan situasi Anda. Mohon segera hubungi tim support kami di 14017 untuk penanganan cepat. Kami akan berusaha menyelesaikan masalah akses akun Anda dan berkoordinasi mengenai denda yang Anda terima. Kami memahami dampak serius dari masalah ini. Terima kasih atas pengertian Anda. - Arum",0 days 00:15:00
8912,"The app design is outdated and not very intuitive. It could use a modern update to improve user experience.",2,0,32.0,"Hello BANK Friend, we appreciate your feedback on our app design. We're in the process of updating our user interface to enhance the user experience. Please look forward to our upcoming updates. We value your input in making our app more user-friendly. Thanks, Bevi",3 days 01:20:00
8913,"This app is completely unreliable for important transactions! It crashed during a large transfer and now my money is missing!",1,0,33.0,"Dear BANK customer, we sincerely apologize for this serious issue. Please contact our emergency line at 14017 immediately. We will prioritize investigating and resolving this transaction problem. We understand the stress this causes and are committed to fixing it promptly. Thanks for your urgent cooperation, Rida",0 days 00:08:00
8914,"The process for increasing transaction limits is too complicated and time-consuming. It should be easier for long-time customers.",2,0,33.0,"Hello BANK Friend, we understand your frustration with the limit increase process. We're working on simplifying this procedure, especially for our loyal customers. In the meantime, please visit your nearest branch for assistance with higher limits. We appreciate your patience and feedback. Thanks, Heru",2 days 02:30:00
8915,"Aplikasi ini membuat hidup saya berantakan! Semua data keuangan saya hilang setelah update terakhir. Bagaimana bisa sebuah bank sebodoh ini?",1,0,32.0,"Sahabat BANK yang terhormat, kami sangat menyesal atas masalah serius ini. Mohon segera hubungi tim keamanan kami di 14017 untuk penanganan darurat. Kami akan melakukan pemulihan data dan investigasi menyeluruh. Kami memahami kekecewaan Anda dan berkomitmen untuk menyelesaikan masalah ini secepatnya. Terima kasih atas kesabaran Anda. - Lily",0 days 00:05:00
8916,"The app lacks important features like budgeting tools and spending analytics. It falls behind other banking apps in terms of financial management capabilities.",2,0,33.0,"Hello BANK Friend, thank you for your suggestion regarding budgeting and analytics features. We're continuously working to enhance our app's capabilities. Your feedback is valuable in guiding our future updates. We appreciate your input in helping us improve our services. Thanks, Asri",1 days 23:45:00
8917,"I'm locked out of my account due to a glitch in the two-factor authentication system. Customer service is unresponsive. This is unacceptable!",1,0,33.0,"Dear BANK customer, we deeply regret the issues you're facing with account access and customer service. Please contact our priority support line at 14017 immediately. We will work urgently to restore your account access and address the authentication system issue. We sincerely apologize for this inconvenience. Thanks for your patience, Dio",0 days 00:12:00
8918,"Notifikasi sering terlambat atau tidak muncul sama sekali. Ini membuat sulit untuk melacak transaksi secara real-time.",2,0,32.0,"Sahabat BANK yang terhormat, kami mohon maaf atas ketidaknyamanan dengan sistem notifikasi. Tim teknis kami sedang bekerja untuk meningkatkan kecepatan dan keandalan notifikasi. Sementara itu, mohon periksa riwayat transaksi Anda secara berkala. Kami menghargai kesabaran Anda selama kami memperbaiki masalah ini. Terima kasih, Una",1 days 02:00:00
8919,"The app's security measures are a joke! My account was hacked and all my savings are gone! How can I trust this bank anymore?",1,0,33.0,"Dear BANK customer, we are extremely alarmed by this security breach. Please contact our security team at 14017 immediately. We will conduct an urgent and thorough investigation, and work tirelessly to recover your funds. We understand this has severely impacted your trust in us and we are committed to resolving this and strengthening our security measures. Thank you for your urgent cooperation, Shima",0 days 00:02:00
8920,"The app frequently has maintenance downtime during peak hours, which is inconvenient for making time-sensitive transactions.",2,0,33.0,"Hello BANK Friend, we apologize for the inconvenience caused by our maintenance schedules. We're working on optimizing our maintenance times to minimize disruption. For urgent transactions during these periods, please use our ATM services or contact our 24/7 phone banking. We appreciate your understanding as we work to improve our services. Thanks, Lena",2 days 01:15:00
8921,"This app is absolutely useless! It keeps showing errors when I try to pay bills, causing me to incur late fees. Who will compensate me for this?",1,0,32.0,"Dear BANK customer, we sincerely apologize for the serious issues you've encountered with bill payments. Please contact our support team at 14017 immediately. We will investigate these errors, help resolve any late payments, and discuss appropriate compensation for the inconvenience caused. We understand your frustration and are committed to making this right. Thanks for your patience, Yuka",0 days 00:07:00
8922,"The app's performance is slow on older devices, making it difficult for some users to access their accounts efficiently.",2,0,33.0,"Hello BANK Friend, we appreciate your feedback about the app's performance on older devices. We're working on optimizing the app to run more efficiently across a wider range of devices. In the meantime, please ensure you have the latest version installed. If issues persist, our support team is here to help. Thanks for your understanding, Arum",1 days 22:30:00
8923,"I've lost all faith in this bank! The app shows different balance amounts in different sections. How can I trust any of the information?",1,0,33.0,"Dear BANK customer, we deeply regret the inconsistency in balance information you're experiencing. This is a critical issue that we take very seriously. Please contact our priority support at 14017 immediately. We will conduct a thorough audit of your account and resolve any discrepancies. We understand this has shaken your trust and we are committed to restoring it through swift and transparent action. Thank you for bringing this to our attention. - Bevi",0 days 00:04:00
8924,"The process for reporting fraudulent transactions is not clearly explained in the app. It should be more accessible for users.",2,0,32.0,"Hello BANK Friend, thank you for this important feedback. We agree that fraud reporting should be easily accessible. We're working on making this process more prominent and user-friendly in our next update. In the meantime, please contact our security team directly at 14017 for any suspicious activity. We appreciate your input in helping us improve our services. Thanks, Rida",2 days 00:50:00
8925,"This app is a complete disaster! It deleted all my saved payees and now I can't make any payments. This is seriously affecting my business!",1,0,33.0,"Dear BANK customer, we deeply regret this critical issue. Please contact our business support team at 14017 immediately. We will work urgently to restore your payee information and assist with any pending payments. We understand the severe impact on your business and are committed to resolving this promptly. - Heru",0 days 00:05:00
8926,"The app's dark mode feature is inconsistent and some text becomes unreadable. It needs improvement for better accessibility.",2,0,32.0,"Hello BANK Friend, thank you for your feedback on our dark mode feature. We're aware of the inconsistencies and our design team is working on improving readability across all sections. We appreciate your patience as we enhance this feature. Thanks, Lily",1 days 23:45:00
8927,"Saya tidak bisa mengakses rekening saya selama sebulan! Semua tagihan terlambat dan kredit saya rusak. Aplikasi ini menghancurkan hidup saya!",1,0,33.0,"Sahabat BANK yang terhormat, kami sangat prihatin dengan situasi serius yang Anda alami. Mohon segera hubungi tim darurat kami di 14017. Kami akan berusaha keras untuk memulihkan akses akun Anda dan membantu menyelesaikan masalah keterlambatan pembayaran. Kami memahami dampak besar dari masalah ini dan berkomitmen untuk menyelesaikannya. Terima kasih atas kesabaran Anda. - Asri",0 days 00:03:00
8928,"The app doesn't support biometric login for all devices, which is inconvenient for quick access.",2,0,33.0,"Hello BANK Friend, we understand your concern about biometric login availability. We're working on expanding this feature to more devices. In the meantime, we've optimized our password entry process for quicker access. We appreciate your feedback as we continue to improve. Thanks, Dio",2 days 01:15:00
8929,"The security of this app is a joke! Someone managed to access my account and transfer all my money out. The bank is refusing to help!",1,0,32.0,"Dear BANK customer, we are extremely alarmed by this security breach. Please contact our fraud department at 14017 immediately. We take unauthorized access very seriously and will conduct a thorough investigation. We are committed to resolving this issue and recovering your funds. We sincerely apologize for any miscommunication regarding assistance. - Una",0 days 00:02:00
8930,"The currency exchange feature doesn't provide real-time rates, which can be misleading for international transactions.",2,0,33.0,"Hello BANK Friend, thank you for pointing this out. We're working on implementing real-time exchange rates in our next update. For now, please check our website for the most current rates before making international transactions. We appreciate your understanding. Thanks, Shima",1 days 22:30:00
8931,"This app is completely unreliable! It shows different balances in different sections. How am I supposed to manage my finances with incorrect information?",1,0,33.0,"Dear BANK customer, we deeply regret the inconsistency in balance information. This is a critical issue that we take very seriously. Please contact our priority support at 14017 immediately. We will conduct a thorough audit of your account and resolve any discrepancies. We understand this impacts your financial management and we are committed to providing accurate information. - Lena",0 days 00:07:00
8932,"The app lacks a proper budgeting feature. It would be helpful to have built-in tools for expense tracking and financial planning.",2,0,32.0,"Hello BANK Friend, we appreciate your suggestion about budgeting features. We're currently developing new financial management tools, including expense tracking and budget planning. Look forward to these in our upcoming updates. Your input helps us improve our services. Thanks, Yuka",3 days 00:50:00
8933,"I've been locked out of my account for weeks due to a 'technical issue' and customer service is useless. This is affecting my ability to pay bills!",1,0,33.0,"Dear BANK customer, we sincerely apologize for this extended account access issue and the inconvenience it's causing. Please contact our escalation team at 14017 immediately. We will prioritize resolving your account access and assist with any overdue payments. We understand the serious impact this has had and are committed to resolving it urgently. - Arum",0 days 00:04:00
8934,"The app doesn't allow customization of the dashboard, making it less user-friendly for individual needs.",2,0,33.0,"Hello BANK Friend, thank you for your feedback on dashboard customization. We're exploring options to make the dashboard more flexible in future updates. Your input is valuable in helping us improve the user experience. We appreciate your patience as we work on this feature. Thanks, Bevi",2 days 02:00:00
8935,"Aplikasi ini membuat saya stres! Setiap kali saya mencoba mentransfer uang, muncul error dan uang saya menghilang. Sudah terjadi berkali-kali!",1,0,32.0,"Sahabat BANK yang terhormat, kami sangat menyesal atas masalah serius yang Anda alami. Mohon segera hubungi tim dukungan kami di 14017 untuk penanganan prioritas. Kami akan menginvestigasi semua transaksi yang bermasalah dan berusaha memulihkan dana Anda. Kami memahami stres yang Anda alami dan berkomitmen untuk menyelesaikan masalah ini. Terima kasih atas kesabaran Anda. - Rida",0 days 00:06:00
8936,"The app's notifications are sometimes delayed, which can be problematic for time-sensitive transactions.",2,0,33.0,"Hello BANK Friend, we apologize for the delay in notifications. Our tech team is working on improving the speed and reliability of our notification system. In the meantime, we recommend checking your transaction history regularly for the most up-to-date information. We appreciate your understanding as we work to enhance this feature. Thanks, Heru",1 days 23:15:00
8937,"This app is putting my financial security at risk! It keeps logging me in to other people's accounts. This is a massive privacy breach!",1,0,33.0,"Dear BANK customer, we are extremely concerned about this serious privacy issue. Please stop using the app immediately and contact our security team at 14017. We will conduct an urgent investigation into this critical problem. Protecting your privacy and financial security is our utmost priority. We sincerely apologize for any distress caused and are committed to resolving this immediately. - Lily",0 days 00:01:00
8938,"The process for disputing transactions is not clearly explained in the app. It should be more straightforward for users.",2,0,32.0,"Hello BANK Friend, thank you for this important feedback. We agree that the transaction dispute process should be clearer. We're working on improving the guidance for this in our next update. In the meantime, our customer support team is always available to assist with disputes. We appreciate your input in helping us improve. Thanks, Asri",2 days 01:30:00
8939,"I've lost thousands due to this app's glitches! Multiple transactions were duplicated and customer service is giving me the runaround. This is theft!",1,0,33.0,"Dear BANK customer, we are deeply concerned about the duplicate transactions you've experienced. This is a critical issue that we take extremely seriously. Please contact our fraud prevention team at 14017 immediately. We will conduct a thorough investigation, reverse any duplicate charges, and ensure you are not financially impacted. We sincerely apologize for any difficulties with customer service and assure you this will be handled with the highest priority. - Dio",0 days 00:03:00
8940,"The app's search function for past transactions is limited and could be more robust for easier financial tracking.",2,0,33.0,"Hello BANK Friend, we appreciate your feedback on our transaction search feature. We're working on enhancing this function to provide more detailed and easier searching capabilities. Your input is valuable as we continue to improve our app's functionality. Look forward to these improvements in future updates. Thanks, Una",1 days 22:45:00
8941,"This app has ruined my credit score! It failed to process my loan payments for months without any notification. Now I'm being penalized for the bank's mistake!",1,0,32.0,"Dear BANK customer, we are extremely sorry for this serious issue with your loan payments. Please contact our loan department urgently at 14017. We will investigate why the payments weren't processed, update your loan status, and work with credit agencies to correct any erroneous reports. We understand the severe impact on your credit score and are committed to rectifying this situation. - Shima",0 days 00:05:00
8942,"The app doesn't offer a wide range of investment options compared to other banking apps. More diversity would be appreciated.",2,0,33.0,"Hello BANK Friend, thank you for your feedback on our investment options. We're actively working on expanding our range of investment products. We appreciate your interest in diverse financial opportunities and will take this into account in our future developments. Thanks for helping us improve our services. - Lena",2 days 00:30:00
8943,"Saya tidak percaya betapa buruknya keamanan aplikasi ini! Akun saya diretas dan pelaku berhasil mengubah semua informasi kontak saya. Sekarang saya tidak bisa membuktikan bahwa saya pemilik akun!",1,0,33.0,"Sahabat BANK yang terhormat, kami sangat prihatin dengan masalah keamanan serius yang Anda alami. Mohon segera menghubungi tim keamanan khusus kami di 14017. Kami akan melakukan verifikasi identitas Anda melalui metode alternatif, mengembalikan kontrol akun Anda, dan melakukan investigasi menyeluruh terhadap peretasan ini. Kami memahami dampak serius dari insiden ini dan berkomitmen untuk menyelesaikannya serta meningkatkan sistem keamanan kami. Terima kasih atas kesabaran Anda. - Yuka",0 days 00:02:00
8944,"The app's customer support chat feature often has long wait times, which can be frustrating for urgent issues.",2,0,32.0,"Hello BANK Friend, we apologize for the long wait times in our chat support. We're working on increasing our support staff and improving our response times. For urgent issues, we recommend calling our hotline for immediate assistance. We appreciate your patience and feedback as we work to enhance our customer support. Thanks, Arum",1 days 23:00:00
8945,"This app is a complete failure! It incorrectly calculated my mortgage payments for a year, and now I'm being told I owe thousands more than expected. This is unacceptable!",1,0,33.0,"Dear BANK customer, we are deeply concerned about the incorrect mortgage calculations you've experienced. This is a critical issue that we take extremely seriously. Please contact our mortgage specialist team at 14017 immediately. We will conduct a comprehensive review of your mortgage account, correct any errors, and ensure you are not unfairly charged. We understand the significant impact this has had and are committed to resolving it fully. We sincerely apologize for this serious error. - Bevi",0 days 00:04:00
8946,"The app's interface for setting up recurring payments could be more intuitive and user-friendly.",2,0,33.0,"Hello BANK Friend, thank you for your feedback on our recurring payments setup. We're currently redesigning this feature to make it more intuitive and easier to use. Your input is valuable in helping us improve the user experience. Look forward to a more streamlined process in our upcoming updates. Thanks, Rida",2 days 01:45:00
